date,anomaly_score,is_anomaly,_true_anomaly
2022-10-29,0.03510510832150101,0,0
2022-10-30,0.060889292895627056,0,0
2022-10-31,0.06178253999062737,0,0
2022-11-01,0.05079823270116415,0,0
2022-11-02,0.04976229129432366,0,0
2022-11-03,0.052930106409385475,0,0
2022-11-04,0.057393246578420064,0,0
2022-11-05,0.06661979738830033,0,0
2022-11-06,0.05007179955734459,0,0
2022-11-07,0.07700456195119226,0,0
2022-11-08,0.07595105730263768,0,0
2022-11-09,0.04877863372020516,0,0
2022-11-10,0.06668177293709572,0,0
2022-11-11,0.02621060627490594,0,0
2022-11-12,0.07310116849074424,0,0
2022-11-13,0.04183670064826431,0,0
2022-11-14,0.042673427421995154,0,0
2022-11-15,0.041705776773297135,0,0
2022-11-16,0.034143102963178566,0,0
2022-11-17,0.03831181134127412,0,0
2022-11-18,0.05708662231847485,0,0
2022-11-19,0.06288060964744548,0,0
2022-11-20,0.02720470338851656,0,0
2022-11-21,0.039055760215991234,0,0
2022-11-22,0.027336328223293255,0,0
2022-11-23,0.050912317304803494,0,0
2022-11-24,0.041539147900578194,0,0
2022-11-25,0.081110568254907,0,0
2022-11-26,0.05386029540876662,0,0
2022-11-27,0.05525281949981786,0,0
2022-11-28,0.06303484161755278,0,0
2022-11-29,0.04094792681681783,0,0
2022-11-30,0.04580144229010066,0,0
2022-12-01,0.025256307260653525,0,0
2022-12-02,0.03426710264106436,0,0
2022-12-03,0.05513116863788644,0,0
2022-12-04,0.036244180947533976,0,0
2022-12-05,0.03666225071839077,0,0
2022-12-06,0.026753412956400102,0,0
2022-12-07,0.03233901555764088,0,0
2022-12-08,0.10223501846178762,0,0
2022-12-09,0.06968672838336626,0,0
2022-12-10,0.045137888143468904,0,0
2022-12-11,0.051676043589711854,0,0
2022-12-12,0.032360447780252634,0,0
2022-12-13,0.07063184858612538,0,0
2022-12-14,0.05990493951399011,0,0
2022-12-15,0.054173211113144416,0,0
2022-12-16,0.04217789982984984,0,0
2022-12-17,0.13335214073758236,0,0
2022-12-18,0.06597077506165139,0,0
2022-12-19,0.05284348499416837,0,0
2022-12-20,0.12166613269405235,0,0
2022-12-21,0.10962089863479124,0,0
2022-12-22,0.09594516090842888,0,0
2022-12-23,0.12529487365079595,0,0
2022-12-24,0.07883777154212838,0,0
2022-12-25,0.09657208311440789,0,0
2022-12-26,0.07265391599196479,0,0
2022-12-27,0.09916494867575443,0,0
2022-12-28,0.10574371816443227,0,0
2022-12-29,0.11448157794200689,0,0
2022-12-30,0.12631861489137208,0,0
2022-12-31,0.15765591248676453,0,0
2023-01-01,0.12477368014518264,0,0
2023-01-02,0.10196965254349208,0,0
2023-01-03,0.13758840747544931,0,0
2023-01-04,0.22160578667070713,0,0
2023-01-05,0.19497106979711576,0,0
2023-01-06,0.09373482535311195,0,0
2023-01-07,0.0834111958681073,0,0
2023-01-08,0.1805667995948542,0,0
2023-01-09,0.08517215473521646,0,0
2023-01-10,0.09884598505532834,0,0
2023-01-11,0.15725868574320132,0,0
2023-01-12,0.1408429033827961,0,0
2023-01-13,0.10441988024660118,0,0
2023-01-14,0.2561227771664494,0,0
2023-01-15,0.19141526731496622,0,0
2023-01-16,0.2123476254279989,0,0
2023-01-17,0.1284920554662305,0,0
2023-01-18,0.1278236468920714,0,0
2023-01-19,0.16362141053671925,0,0
2023-01-20,0.15913215018632237,0,0
2023-01-21,0.11090225225647705,0,0
2023-01-22,0.18437254853399362,0,0
2023-01-23,0.14364926607282433,0,0
2023-01-24,0.19654888453719657,0,0
2023-01-25,0.1685739147928778,0,0
2023-01-26,0.143621850432331,0,0
2023-01-27,0.23889067271405245,0,0
2023-01-28,0.33465700322236136,1,0
2023-01-29,0.28077156476905873,0,0
2023-01-30,0.2750778219666046,0,0
2023-01-31,0.30267882699890725,0,0
2023-02-01,0.22305206483894663,0,0
2023-02-02,0.22527570177905915,0,0
2023-02-03,0.4068585620552122,1,0
2023-02-04,0.3153625071760524,1,0
2023-02-05,0.22947289650174726,0,0
2023-02-06,0.1607823737023079,0,0
2023-02-07,0.11742938555262977,0,0
2023-02-08,0.14570858907806383,0,0
2023-02-09,0.15132020573489846,0,0
2023-02-10,0.16267966151912236,0,0
2023-02-11,0.18914416356372904,0,0
2023-02-12,0.18629562703328087,0,0
2023-02-13,0.10565915431945519,0,0
2023-02-14,0.08176760499024749,0,0
2023-02-15,0.1774643397721593,0,0
2023-02-16,0.10548050555427496,0,0
2023-02-17,0.1012609773759692,0,0
2023-02-18,0.1605468955420781,0,0
2023-02-19,0.10477770824786063,0,0
2023-02-20,0.08151610778148011,0,0
2023-02-21,0.0835026307015738,0,0
2023-02-22,0.14337659609231596,0,0
2023-02-23,0.12515951288916685,0,0
2023-02-24,0.07615510728715545,0,0
2023-02-25,0.09631066436995382,0,0
2023-02-26,0.07628238744604447,0,0
2023-02-27,0.05650239569565708,0,0
2023-02-28,0.09928955971579244,0,0
2023-03-01,0.09142773944038436,0,0
2023-03-02,0.1360347364434571,0,0
2023-03-03,0.06190668791595729,0,0
2023-03-04,0.06277386140720242,0,0
2023-03-05,0.06453646529211365,0,0
2023-03-06,0.0829866214371848,0,0
2023-03-07,0.04759693306459616,0,0
2023-03-08,0.07635692755901313,0,0
2023-03-09,0.09867494814999639,0,0
2023-03-10,0.07305161407837124,0,0
2023-03-11,0.03443052905493019,0,0
2023-03-12,0.056629693189940156,0,0
2023-03-13,0.08409252916277572,0,0
2023-03-14,0.06356468686979089,0,0
2023-03-15,0.036132705931668604,0,0
2023-03-16,0.06423787945436547,0,0
2023-03-17,0.06602019355176714,0,0
2023-03-18,0.04105160294144383,0,0
2023-03-19,0.05592291027766326,0,0
2023-03-20,0.042595942006048944,0,0
2023-03-21,0.05024996040548172,0,0
2023-03-22,0.06552612367543362,0,0
2023-03-23,0.04798945846832203,0,0
2023-03-24,0.057910185452063265,0,0
2023-03-25,0.05676313453179059,0,0
2023-03-26,0.043651904700084176,0,0
2023-03-27,0.052384312426438484,0,0
2023-03-28,0.048098009244533134,0,0
2023-03-29,0.04600557400764923,0,0
2023-03-30,0.05741474102058172,0,0
2023-03-31,0.034133938036006416,0,0
2023-04-01,0.05228127538144815,0,0
2023-04-02,0.04374526336736151,0,0
2023-04-03,0.03738543719447551,0,0
2023-04-04,0.04081353830629107,0,0
2023-04-05,0.026507222017326613,0,0
2023-04-06,0.030028129208123634,0,0
2023-04-07,0.04515159765815272,0,0
2023-04-08,0.09011981243156482,0,0
2023-04-09,0.10425075798541905,0,0
2023-04-10,0.12905980677769655,0,0
2023-04-11,0.11804466433887081,0,0
2023-04-12,0.14011305185052605,0,0
2023-04-13,0.09175301777236136,0,0
2023-04-14,0.08439536509829396,0,0
2023-04-15,0.07684775103588423,0,0
2023-04-16,0.1190969988020554,0,0
2023-04-17,0.20362409534950437,0,0
2023-04-18,0.21629185927170233,0,0
2023-04-19,0.07206206336471259,0,0
2023-04-20,0.07091078469451767,0,0
2023-04-21,0.09578287253025568,0,0
2023-04-22,0.1035738513122532,0,0
2023-04-23,0.38270196861757627,1,0
2023-04-24,0.2441297538799724,0,0
2023-04-25,0.18772211233632882,0,0
2023-04-26,0.18802076593448372,0,0
2023-04-27,0.16095037214117733,0,0
2023-04-28,0.18110043021835456,0,1
2023-04-29,0.32246846293157494,1,1
2023-04-30,0.30191925081167204,0,1
2023-05-01,0.18457418465927247,0,1
2023-05-02,0.13928161008556622,0,1
2023-05-03,0.3655869903351056,1,1
2023-05-04,0.2648611022922216,0,1
2023-05-05,0.35383227267602163,1,1
2023-05-06,0.694105241790482,1,1
2023-05-07,0.31265715871942623,1,1
2023-05-08,0.3935950144641005,1,1
2023-05-09,0.2321744791098283,0,1
2023-05-10,0.3933873328391373,1,1
2023-05-11,0.4114041758047695,1,1
2023-05-12,0.46100047077666784,1,1
2023-05-13,0.3702616901679593,1,1
2023-05-14,0.2593071374812693,0,1
2023-05-15,0.26748178435638614,0,1
2023-05-16,0.24327623573413787,0,1
2023-05-17,0.23280882872219483,0,1
2023-05-18,0.23266340557945686,0,1
2023-05-19,0.28830606000759007,0,1
2023-05-20,0.19397819265297553,0,1
2023-05-21,0.14574002953034787,0,1
2023-05-22,0.07313950056035666,0,1
2023-05-23,0.07948531029933673,0,1
2023-05-24,0.05271573183521804,0,1
2023-05-25,0.06539644062938474,0,1
2023-05-26,0.09216356384614179,0,1
2023-05-27,0.0692356250216329,0,1
2023-05-28,0.0502245634006266,0,0
2023-05-29,0.07733155427112239,0,0
2023-05-30,0.10342588582594608,0,0
2023-05-31,0.07757560017470223,0,0
2023-06-01,0.10467958569944245,0,0
2023-06-02,0.05780500259154586,0,0
2023-06-03,0.0461987300505517,0,0
2023-06-04,0.07417819369872027,0,0
2023-06-05,0.09892225915545831,0,0
2023-06-06,0.0524886542114006,0,0
2023-06-07,0.051687443906705634,0,0
2023-06-08,0.06595868586738618,0,0
2023-06-09,0.05170990586300726,0,0
2023-06-10,0.10256145876789523,0,0
2023-06-11,0.07181285257959491,0,0
2023-06-12,0.045880292908669316,0,0
2023-06-13,0.09382350693272212,0,0
2023-06-14,0.09876013020425162,0,0
2023-06-15,0.09644042629611997,0,0
2023-06-16,0.08697680916496352,0,0
2023-06-17,0.09044002555933928,0,0
2023-06-18,0.08736977202678192,0,0
2023-06-19,0.13791408450808687,0,0
2023-06-20,0.11849967750665172,0,0
2023-06-21,0.09580801057639353,0,0
2023-06-22,0.0985473995260191,0,0
2023-06-23,0.08731854054041012,0,0
2023-06-24,0.2198273661989371,0,0
2023-06-25,0.35378845988144075,1,0
2023-06-26,0.08545565429171499,0,0
2023-06-27,0.12840518264172507,0,0
2023-06-28,0.09928520452752221,0,0
2023-06-29,0.11738796379489613,0,0
2023-06-30,0.12417636389163281,0,0
2023-07-01,0.08053107531042973,0,0
2023-07-02,0.09954087605228645,0,0
2023-07-03,0.07384601735311731,0,0
2023-07-04,0.07368053802246968,0,0
2023-07-05,0.10120636544228892,0,0
2023-07-06,0.13018840978827106,0,0
2023-07-07,0.12763190481139694,0,0
2023-07-08,0.1558131994372386,0,0
2023-07-09,0.1323601529722191,0,0
2023-07-10,0.16593218207549124,0,0
2023-07-11,0.08024306776820135,0,0
2023-07-12,0.05614319937010692,0,0
2023-07-13,0.05776366930251854,0,0
2023-07-14,0.06837809344379567,0,0
2023-07-15,0.049054790405104375,0,0
2023-07-16,0.047804918573935935,0,0
2023-07-17,0.05457769916042682,0,0
2023-07-18,0.0614205370988499,0,0
2023-07-19,0.05421862118367578,0,0
2023-07-20,0.05223730245955377,0,0
2023-07-21,0.04654174809347272,0,0
2023-07-22,0.07973378981666679,0,0
2023-07-23,0.06485757154795355,0,0
2023-07-24,0.05363484450727207,0,0
2023-07-25,0.05945258690684421,0,0
2023-07-26,0.04259315374208679,0,0
2023-07-27,0.052387760049738594,0,0
2023-07-28,0.04455554491496525,0,0
2023-07-29,0.0357679785575904,0,0
2023-07-30,0.03547053445223723,0,0
2023-07-31,0.051456801377874145,0,0
2023-08-01,0.06287331423095832,0,0
2023-08-02,0.05238408732198075,0,0
2023-08-03,0.050043822453772424,0,0
2023-08-04,0.036277471106670366,0,0
2023-08-05,0.03657720962124737,0,0
2023-08-06,0.03248348847888556,0,0
2023-08-07,0.03869713666995747,0,0
2023-08-08,0.02144322146352703,0,0
2023-08-09,0.018471016674746,0,0
2023-08-10,0.015920934369350583,0,0
2023-08-11,0.03968252018803385,0,0
2023-08-12,0.038242651380953965,0,0
2023-08-13,0.054834863890191037,0,0
2023-08-14,0.040458878166235564,0,0
2023-08-15,0.050081794984475306,0,0
2023-08-16,0.042014818705982664,0,0
2023-08-17,0.03729438100318593,0,0
2023-08-18,0.08199666696754397,0,0
2023-08-19,0.0520040233397831,0,0
2023-08-20,0.07043149793145739,0,0
2023-08-21,0.047377823778579735,0,0
2023-08-22,0.05448306978010022,0,0
2023-08-23,0.05788072492475825,0,0
2023-08-24,0.04272739178814144,0,0
2023-08-25,0.08500420187639718,0,0
2023-08-26,0.0767731465607144,0,0
2023-08-27,0.08791645794596847,0,0
2023-08-28,0.07716177176371845,0,0
2023-08-29,0.10748507973002425,0,0
2023-08-30,0.08575818192435761,0,0
2023-08-31,0.097003758121532,0,0
2023-09-01,0.0885164825702816,0,0
2023-09-02,0.11610899298119942,0,0
2023-09-03,0.08094124402269162,0,0
2023-09-04,0.09959090393049204,0,0
2023-09-05,0.06990610672781221,0,0
2023-09-06,0.10818866631301731,0,0
2023-09-07,0.09856420089708771,0,0
2023-09-08,0.11258333006260218,0,0
2023-09-09,0.10374087337143778,0,0
2023-09-10,0.07163909210145142,0,0
2023-09-11,0.07012407552597966,0,0
2023-09-12,0.09047584680021414,0,0
2023-09-13,0.08999387123980163,0,0
2023-09-14,0.10362276297706194,0,0
2023-09-15,0.07306095684738545,0,0
2023-09-16,0.28911123288208534,0,0
2023-09-17,0.17941066463032718,0,0
2023-09-18,0.09128448724274352,0,0
2023-09-19,0.1486307332840168,0,0
2023-09-20,0.15039233928854634,0,0
2023-09-21,0.15508717745784747,0,0
2023-09-22,0.11291109377300704,0,0
2023-09-23,0.10895128863645347,0,0
2023-09-24,0.13497132822163924,0,0
2023-09-25,0.2066781661385793,0,0
2023-09-26,0.18830934531435292,0,0
2023-09-27,0.19721777577338967,0,0
2023-09-28,0.21464916677455892,0,0
2023-09-29,0.20768417362788855,0,0
2023-09-30,0.4457057212411383,1,0
2023-10-01,0.35005861045950476,1,0
2023-10-02,0.14941592417333557,0,0
2023-10-03,0.17358937066108004,0,0
2023-10-04,0.14872993066045184,0,0
2023-10-05,0.1414834748632031,0,0
2023-10-06,0.17390280221105,0,0
2023-10-07,0.1693971375964548,0,0
2023-10-08,0.13261508460488286,0,0
2023-10-09,0.15998504749636056,0,0
2023-10-10,0.11992820773324242,0,0
2023-10-11,0.22053179407987009,0,0
2023-10-12,0.21463606822596037,0,0
2023-10-13,0.2021760326317493,0,0
2023-10-14,0.3174570466806432,1,0
2023-10-15,0.12742874939496304,0,0
2023-10-16,0.1304517583546748,0,0
2023-10-17,0.12306805716196816,0,0
2023-10-18,0.11023039897571324,0,0
2023-10-19,0.0902869619742012,0,0
2023-10-20,0.09199216443169901,0,0
2023-10-21,0.14347690704317204,0,0
2023-10-22,0.0870730339835598,0,0
2023-10-23,0.10036365718984099,0,0
2023-10-24,0.10402901964009961,0,0
2023-10-25,0.09223876685915346,0,0
2023-10-26,0.10053937823958464,0,0
2023-10-27,0.09214447157336617,0,0
2023-10-28,0.09980246020732081,0,0
2023-10-29,0.0828350861873501,0,0
2023-10-30,0.07418004730397049,0,0
2023-10-31,0.0717401372383595,0,0
2023-11-01,0.06552676814525132,0,0
2023-11-02,0.08775184030100534,0,0
2023-11-03,0.08349928986541424,0,0
2023-11-04,0.08966806335640556,0,0
2023-11-05,0.1360777735350928,0,0
2023-11-06,0.06214220301630085,0,0
2023-11-07,0.06936485360827856,0,0
2023-11-08,0.07818019983624991,0,0
2023-11-09,0.07077488754259102,0,0
2023-11-10,0.06997446573315766,0,0
2023-11-11,0.06952944492072637,0,0
2023-11-12,0.06212457825981222,0,0
2023-11-13,0.0678021082053006,0,0
2023-11-14,0.07834346215631528,0,0
2023-11-15,0.06480389816904514,0,0
2023-11-16,0.08393501783755034,0,0
2023-11-17,0.06525843703301579,0,0
2023-11-18,0.06562400368764303,0,0
2023-11-19,0.09885434757020659,0,0
2023-11-20,0.06857460204037757,0,0
2023-11-21,0.03252347650211047,0,0
2023-11-22,0.039992947145006875,0,0
2023-11-23,0.039004993933323975,0,0
2023-11-24,0.02461764297319568,0,0
2023-11-25,0.027201001743415498,0,0
2023-11-26,0.024336014000551923,0,0
2023-11-27,0.04376179952680194,0,0
2023-11-28,0.053510575400516514,0,0
2023-11-29,0.03414980875574013,0,0
2023-11-30,0.025751686804427215,0,0
2023-12-01,0.0355231259984829,0,0
2023-12-02,0.026169189519518715,0,0
2023-12-03,0.008726832938902808,0,0
2023-12-04,0.03245624728223422,0,0
2023-12-05,0.015604464903264646,0,0
2023-12-06,0.03911490983793346,0,0
2023-12-07,0.03782218763886439,0,0
2023-12-08,0.03538729772633741,0,0
2023-12-09,0.02059655376820839,0,0
2023-12-10,0.023831182663867058,0,0
2023-12-11,0.058813533368771556,0,0
2023-12-12,0.04466124161411021,0,0
2023-12-13,0.0334212097267937,0,0
2023-12-14,0.03970297009747008,0,0
2023-12-15,0.060686173512869895,0,0
2023-12-16,0.07261856147596046,0,0
2023-12-17,0.08595820232674901,0,0
2023-12-18,0.13577898453028758,0,0
2023-12-19,0.08207002434284252,0,0
2023-12-20,0.09479907636690886,0,0
2023-12-21,0.06287515258693077,0,0
2023-12-22,0.06657146176862232,0,0
2023-12-23,0.0834622744177419,0,0
2023-12-24,0.10715842932299008,0,0
2023-12-25,0.12086183442858356,0,0
2023-12-26,0.1512364270433163,0,0
2023-12-27,0.11409990385230315,0,0
2023-12-28,0.08680786136271645,0,0
2023-12-29,0.13050613778617862,0,0
2023-12-30,0.2740032270606601,0,0
2023-12-31,0.23434910858427158,0,0
2024-01-01,0.11099612660841848,0,0
2024-01-02,0.12494423282688234,0,0
2024-01-03,0.13711008596574473,0,0
2024-01-04,0.1274632768302646,0,0
2024-01-05,0.13651889004573733,0,0
2024-01-06,0.13259336918107703,0,0
2024-01-07,0.12296361277710496,0,0
2024-01-08,0.1408200171154696,0,0
2024-01-09,0.14302456840173408,0,0
2024-01-10,0.07720768909541394,0,0
2024-01-11,0.08649701722419154,0,0
2024-01-12,0.058361221059555705,0,0
2024-01-13,0.20849783754480788,0,0
2024-01-14,0.13420098909019368,0,0
2024-01-15,0.15206619288538475,0,0
2024-01-16,0.10876542248042298,0,0
2024-01-17,0.09579955970510212,0,0
2024-01-18,0.031458700216824856,0,0
2024-01-19,0.017160969899605062,0,0
2024-01-20,0.048295152290895815,0,0
2024-01-21,0.05410188322908258,0,0
2024-01-22,0.06340728389065481,0,0
2024-01-23,0.04694854714025228,0,0
2024-01-24,0.04375449414386049,0,0
2024-01-25,0.043850342022015154,0,0
2024-01-26,0.0338278242456055,0,0
2024-01-27,0.09411222162921143,0,0
2024-01-28,0.0894126782843961,0,0
2024-01-29,0.13002519959332495,0,0
2024-01-30,0.13033381765894023,0,0
2024-01-31,0.11523397631941272,0,0
2024-02-01,0.12888265511094849,0,0
2024-02-02,0.1708722377388019,0,0
2024-02-03,0.16326616031159133,0,0
2024-02-04,0.1759208275165145,0,0
2024-02-05,0.2581049398016451,0,0
2024-02-06,0.1885638175961934,0,0
2024-02-07,0.2057145084896202,0,0
2024-02-08,0.3028299710828225,0,0
2024-02-09,0.3118126659218214,1,0
2024-02-10,0.3340043174983244,1,0
2024-02-11,0.1667211927150277,0,0
2024-02-12,0.23720670109556458,0,0
2024-02-13,0.3728296378259133,1,0
2024-02-14,0.4215686652941401,1,0
2024-02-15,0.44057618751048755,1,0
2024-02-16,0.4857553904138011,1,0
2024-02-17,0.6417266542539527,1,0
2024-02-18,0.3224456290670881,1,0
2024-02-19,0.34374672285908375,1,0
2024-02-20,0.20467508475933463,0,0
2024-02-21,0.18313403800568698,0,0
2024-02-22,0.26775127179401503,0,0
2024-02-23,0.21725608867932297,0,0
2024-02-24,0.33651948907569673,1,0
2024-02-25,0.21670619817801798,0,0
2024-02-26,0.19433033024850857,0,0
2024-02-27,0.21979018321378588,0,0
2024-02-28,0.20301850073601846,0,0
2024-02-29,0.17672440951980264,0,0
2024-03-01,0.17316775375794927,0,0
2024-03-02,0.12966948525180416,0,0
2024-03-03,0.20152366609855968,0,0
2024-03-04,0.08924845321925531,0,0
2024-03-05,0.10930365940254284,0,0
2024-03-06,0.08813769837152162,0,0
2024-03-07,0.1278526378196374,0,0
2024-03-08,0.11816305351575523,0,0
2024-03-09,0.10496127148005178,0,0
2024-03-10,0.1043645172401831,0,0
2024-03-11,0.07761519588143245,0,0
2024-03-12,0.038618115442179364,0,0
2024-03-13,0.02604307075357497,0,0
2024-03-14,0.06256181617853734,0,0
2024-03-15,0.04366121354400137,0,0
2024-03-16,0.06413124603204363,0,0
2024-03-17,0.04465603993077809,0,0
2024-03-18,0.05170273560830802,0,0
2024-03-19,0.07305139696019172,0,0
2024-03-20,0.0626975148435647,0,0
2024-03-21,0.05889434580829145,0,0
2024-03-22,0.0766578221257864,0,0
2024-03-23,0.14467623792705095,0,0
2024-03-24,0.07792194588685798,0,0
2024-03-25,0.10398426582751291,0,0
2024-03-26,0.14696781512751356,0,0
2024-03-27,0.0854190445724411,0,0
2024-03-28,0.11770039128302029,0,0
2024-03-29,0.08230887311503371,0,0
2024-03-30,0.07312561071966664,0,0
2024-03-31,0.0929871220265266,0,0
2024-04-01,0.09240640993225524,0,0
2024-04-02,0.12863636763923367,0,0
2024-04-03,0.12689354965551544,0,0
2024-04-04,0.10387174910000843,0,0
2024-04-05,0.12597451847876356,0,0
2024-04-06,0.38471510391828156,1,0
2024-04-07,0.32041194283547203,1,0
2024-04-08,0.1660106436907119,0,0
2024-04-09,0.1681079212255453,0,0
2024-04-10,0.24468453624975292,0,0
2024-04-11,0.18364019935020245,0,0
2024-04-12,0.21122405585862924,0,1
2024-04-13,0.1309803343960517,0,1
2024-04-14,0.2271298725218596,0,1
2024-04-15,0.24792343627034227,0,1
2024-04-16,0.15705233367568494,0,1
2024-04-17,0.25406104297451715,0,1
2024-04-18,0.2508025540596786,0,1
2024-04-19,0.3812477828012243,1,1
2024-04-20,0.39096736653017045,1,1
2024-04-21,0.30754512438508436,1,1
2024-04-22,0.2358564988179575,0,1
2024-04-23,0.29946106125475347,0,1
2024-04-24,0.21468428245758348,0,1
2024-04-25,0.25495414631274643,0,1
2024-04-26,0.28648735422790095,0,1
2024-04-27,0.2282975248413443,0,1
2024-04-28,0.4046051072735911,1,1
2024-04-29,0.38184495073675584,1,1
2024-04-30,0.3655328802980543,1,0
2024-05-01,0.22466129098423554,0,0
2024-05-02,0.2673739827182272,0,0
2024-05-03,0.24718354642935766,0,0
2024-05-04,0.33351768597083353,1,0
2024-05-05,0.34501176429003094,1,0
2024-05-06,0.27038926409150466,0,0
2024-05-07,0.2591974364781106,0,0
2024-05-08,0.34265733944580706,1,0
2024-05-09,0.2918264280255066,0,0
2024-05-10,0.3159502825518617,1,0
2024-05-11,0.4235933692077136,1,0
2024-05-12,0.20833280936467857,0,0
2024-05-13,0.2124974922534587,0,0
2024-05-14,0.24072160619724572,0,0
2024-05-15,0.2722617965209125,0,0
2024-05-16,0.2659706706400705,0,0
2024-05-17,0.2558900624908803,0,0
2024-05-18,0.24989010485049362,0,0
2024-05-19,0.18757076816885238,0,0
2024-05-20,0.17913660676487989,0,0
2024-05-21,0.1691964827260334,0,0
2024-05-22,0.1911713829567546,0,0
2024-05-23,0.20208727557267886,0,0
2024-05-24,0.18591295324661897,0,0
2024-05-25,0.19214243711675388,0,0
2024-05-26,0.16281744926980773,0,0
2024-05-27,0.07178249292672494,0,0
2024-05-28,0.05129830066132679,0,0
2024-05-29,0.05755083266828365,0,0
2024-05-30,0.08126867018729106,0,0
2024-05-31,0.06255818367783114,0,0
2024-06-01,0.07196232929467067,0,0
2024-06-02,0.046879294303217627,0,0
2024-06-03,0.07335104927194355,0,0
2024-06-04,0.0576485902093468,0,0
2024-06-05,0.045356555505651666,0,0
2024-06-06,0.04821693260201565,0,0
2024-06-07,0.06423965884707365,0,0
2024-06-08,0.04500567297101591,0,0
2024-06-09,0.04149234756872944,0,0
2024-06-10,0.05745268277566805,0,0
2024-06-11,0.04432723968750497,0,0
2024-06-12,0.11712640436992575,0,0
2024-06-13,0.0673803563914188,0,0
2024-06-14,0.061196534943077766,0,0
2024-06-15,0.03063794571583814,0,0
2024-06-16,0.044863712636444356,0,0
2024-06-17,0.05558463681697277,0,0
2024-06-18,0.03789054326714742,0,0
2024-06-19,0.04124857608347598,0,0
2024-06-20,0.0490499487385325,0,0
2024-06-21,0.03066391600202715,0,0
2024-06-22,0.09693419200326735,0,0
2024-06-23,0.05334700988103326,0,0
2024-06-24,0.03977578089085668,0,0
2024-06-25,0.06782348388388865,0,0
2024-06-26,0.07197933785355341,0,0
2024-06-27,0.05402522958678566,0,0
2024-06-28,0.051611176267488276,0,0
2024-06-29,0.026979393219045363,0,0
2024-06-30,0.06381017015651083,0,0
2024-07-01,0.057648228206964434,0,0
2024-07-02,0.057428948054443554,0,0
2024-07-03,0.05606070857830388,0,0
2024-07-04,0.046518405386537766,0,0
2024-07-05,0.062237530202826574,0,0
2024-07-06,0.04362197140372112,0,0
2024-07-07,0.06812945545361869,0,0
2024-07-08,0.04878842638711352,0,0
2024-07-09,0.028070886545224785,0,0
2024-07-10,0.02612570014757367,0,0
2024-07-11,0.056475237435516565,0,0
2024-07-12,0.046890947292292054,0,0
2024-07-13,0.04893099010332016,0,0
2024-07-14,0.05705918022675642,0,0
2024-07-15,0.04645652243649409,0,0
2024-07-16,0.043510693510724216,0,0
2024-07-17,0.04890524328912994,0,0
2024-07-18,0.05233908020675408,0,0
2024-07-19,0.052816287649200655,0,0
2024-07-20,0.03765444047260031,0,0
2024-07-21,0.0336022073947032,0,0
2024-07-22,0.0388408922697405,0,0
2024-07-23,0.03708401054958635,0,0
2024-07-24,0.03128210300103281,0,0
2024-07-25,0.03451583214767042,0,0
2024-07-26,0.03627552369299458,0,0
2024-07-27,0.04691619958131302,0,0
2024-07-28,0.05240588481109158,0,0
2024-07-29,0.045647045044543595,0,0
2024-07-30,0.042843333493506976,0,0
2024-07-31,0.05769659530593712,0,0
2024-08-01,0.07760471095504015,0,0
2024-08-02,0.05223031778193907,0,0
2024-08-03,0.06447897305651437,0,0
2024-08-04,0.09912992360133935,0,0
2024-08-05,0.042756324720387304,0,0
2024-08-06,0.06257502480451599,0,0
2024-08-07,0.04485268683158835,0,0
2024-08-08,0.06895953771932221,0,0
2024-08-09,0.07244540650220944,0,0
2024-08-10,0.052693474711941475,0,0
2024-08-11,0.07130983784823813,0,0
2024-08-12,0.06929510424648458,0,0
2024-08-13,0.06677051315028681,0,0
2024-08-14,0.0560327384018784,0,0
2024-08-15,0.08404284038039182,0,0
2024-08-16,0.07827409970294708,0,0
2024-08-17,0.05169061786532642,0,0
2024-08-18,0.06506384415689027,0,0
2024-08-19,0.07306185705059703,0,0
2024-08-20,0.0487209125378394,0,0
2024-08-21,0.03613980201261764,0,0
2024-08-22,0.054823496887172904,0,0
2024-08-23,0.0398824922649967,0,0
2024-08-24,0.03844661879771213,0,0
2024-08-25,0.0484084068715145,0,0
2024-08-26,0.061351587287909216,0,0
2024-08-27,0.05938825420738177,0,0
2024-08-28,0.04034177286919377,0,0
2024-08-29,0.05955240934532155,0,0
2024-08-30,0.04694921178556953,0,0
2024-08-31,0.06232277395664292,0,0
2024-09-01,0.05832404247101606,0,0
2024-09-02,0.058690643490973596,0,0
2024-09-03,0.06604574675031935,0,0
2024-09-04,0.04310691911526451,0,0
2024-09-05,0.07737864885146192,0,0
2024-09-06,0.04855647973239463,0,0
2024-09-07,0.05439297014244754,0,0
2024-09-08,0.05680113437960766,0,0
2024-09-09,0.07985554106046856,0,0
2024-09-10,0.07970452376297577,0,0
2024-09-11,0.08775858510350652,0,0
2024-09-12,0.10278791606770701,0,0
2024-09-13,0.09853222305603779,0,0
2024-09-14,0.2508287379881674,0,0
2024-09-15,0.2722044039249413,0,0
2024-09-16,0.1797125547177436,0,0
2024-09-17,0.22907664087582424,0,0
2024-09-18,0.2300434193558526,0,0
2024-09-19,0.247237114410668,0,0
2024-09-20,0.2692682328052832,0,0
2024-09-21,0.4462568574052123,1,0
2024-09-22,0.3604964048509201,1,0
2024-09-23,0.2592147233443804,0,0
2024-09-24,0.1947383874294483,0,0
2024-09-25,0.2624563529931878,0,0
2024-09-26,0.34836921704665524,1,0
