date,electricity,_true_anomaly,_synthetic_temp,temperature,dayofweek,is_weekend,month,dayofyear,is_holiday,is_workday,holiday_name,is_spring_festival,days_to_cny,gdp_yoy,pmi,CDD,HDD,log_elec
2022-04-19,120.52970566958388,0,14.558259790478163,14.558259790478163,1,0,4,109,0,1,,0,80.0,6.61,51.3,0.0,0.0,4.7918962426291625
2022-04-20,120.48916229250402,1,15.960068631594671,15.960068631594671,2,0,4,110,0,1,,0,81.0,6.61,51.3,0.0,0.0,4.7915598094046175
2022-04-21,120.7482255180451,1,17.72554376741292,17.72554376741292,3,0,4,111,0,1,,0,82.0,6.61,51.3,0.0,0.0,4.79370759692197
2022-04-22,121.38539245063242,1,19.834068347429973,19.834068347429973,4,0,4,112,0,1,,0,83.0,6.61,51.3,0.0,0.0,4.798970545608343
2022-04-23,105.57069546910066,1,13.769816220418967,13.769816220418967,5,1,4,113,1,0,,0,84.0,6.61,51.3,0.0,0.0,4.65938082773306
2022-04-24,104.04553104334643,1,19.768866738189217,19.768866738189217,6,1,4,114,0,1,Labour Day,0,85.0,6.61,51.3,0.0,0.0,4.644828601829289
2022-04-25,130.02638030033006,1,22.50473154018803,22.50473154018803,0,0,4,115,0,1,,0,86.0,6.61,51.3,0.0,0.0,4.867737355256165
2022-04-26,129.30777874915833,1,22.258853771676876,22.258853771676876,1,0,4,116,0,1,,0,87.0,6.61,51.3,0.0,0.0,4.862195444441238
2022-04-27,131.57411725122793,1,18.19564562974887,18.19564562974887,2,0,4,117,0,1,,0,88.0,6.61,51.3,0.0,0.0,4.879570322125396
2022-04-28,131.74857429075274,1,17.996882773612178,17.996882773612178,3,0,4,118,0,1,,0,89.0,6.61,51.3,0.0,0.0,4.880895366040361
2022-04-29,128.50251678589794,1,20.580561524602587,20.580561524602587,4,0,4,119,0,1,,0,90.0,6.61,51.3,0.0,0.0,4.8559484900259475
2022-04-30,94.57291494458282,1,20.955825276037015,20.955825276037015,5,1,4,120,1,0,Labour Day,0,91.0,6.61,51.3,0.0,0.0,4.549371123694861
2022-05-01,93.48989552618345,1,19.40889621533595,19.40889621533595,6,1,5,121,1,0,Labour Day,0,92.0,6.57,50.2,0.0,0.0,4.537853361216061
2022-05-02,112.1938205774274,1,20.428453752105224,20.428453752105224,0,0,5,122,1,0,Labour Day,0,93.0,6.57,50.2,0.0,0.0,4.720227916504417
2022-05-03,112.58067664372452,1,23.79762379961412,23.79762379961412,1,0,5,123,1,0,Labour Day,0,94.0,6.57,50.2,0.0,0.0,4.723670090354686
2022-05-04,115.17105882889965,1,22.677800889229744,22.677800889229744,2,0,5,124,1,0,Labour Day,0,95.0,6.57,50.2,0.0,0.0,4.746418491255813
2022-05-05,126.2444071258658,1,22.39378040706529,22.39378040706529,3,0,5,125,0,1,,0,96.0,6.57,50.2,0.0,0.0,4.838219767181053
2022-05-06,126.90313748517968,1,22.761536202291698,22.761536202291698,4,0,5,126,0,1,,0,97.0,6.57,50.2,0.0,0.0,4.843424098490197
2022-05-07,101.49683997829571,1,20.723709949122124,20.723709949122124,5,1,5,127,0,1,Labour Day,0,98.0,6.57,50.2,0.0,0.0,4.620027664778432
2022-05-08,101.26716155415833,1,20.10718463257308,20.10718463257308,6,1,5,128,1,0,,0,99.0,6.57,50.2,0.0,0.0,4.617762188454877
2022-05-09,120.08779413911839,1,13.0474104861579,13.0474104861579,0,0,5,129,0,1,,0,100.0,6.57,50.2,0.0,0.0,4.7882230931061756
2022-05-10,122.68826626696251,0,20.349400052245187,20.349400052245187,1,0,5,130,0,1,,0,101.0,6.57,50.2,0.0,0.0,4.80964671769797
2022-05-11,123.06067345019866,0,21.060664059433567,21.060664059433567,2,0,5,131,0,1,,0,102.0,6.57,50.2,0.0,0.0,4.812677513832708
2022-05-12,120.67550344758044,0,23.501534378657237,23.501534378657237,3,0,5,132,0,1,,0,103.0,6.57,50.2,0.0,0.0,4.793105153467255
2022-05-13,122.74823674149705,0,18.43961359199735,18.43961359199735,4,0,5,133,0,1,,0,104.0,6.57,50.2,0.0,0.0,4.8101354019400695
2022-05-14,100.66182519948381,0,22.671474900766764,22.671474900766764,5,1,5,134,1,0,,0,105.0,6.57,50.2,0.0,0.0,4.611766633505342
2022-05-15,98.98952001918947,0,21.554553191951026,21.554553191951026,6,1,5,135,1,0,,0,106.0,6.57,50.2,0.0,0.0,4.595013986139169
2022-05-16,119.66996410221886,0,15.888140416280784,15.888140416280784,0,0,5,136,0,1,,0,107.0,6.57,50.2,0.0,0.0,4.784737654612278
2022-05-17,124.94542704642866,0,26.25420146510056,26.25420146510056,1,0,5,137,0,1,,0,108.0,6.57,50.2,2.254201465100561,0.0,4.827877058343351
2022-05-18,121.8724820546819,0,23.43368923803563,23.43368923803563,2,0,5,138,0,1,,0,109.0,6.57,50.2,0.0,0.0,4.802975269040441
2022-05-19,122.30860228714953,0,23.588879735340036,23.588879735340036,3,0,5,139,0,1,,0,110.0,6.57,50.2,0.0,0.0,4.806547377808676
2022-05-20,120.26159170869322,0,23.214070236583368,23.214070236583368,4,0,5,140,0,1,,0,111.0,6.57,50.2,0.0,0.0,4.789669301085892
2022-05-21,107.45754474101169,0,27.81595397263387,27.81595397263387,5,1,5,141,1,0,,0,112.0,6.57,50.2,3.8159539726338707,0.0,4.6770958369195315
2022-05-22,100.64938415519232,0,23.84318453999405,23.84318453999405,6,1,5,142,1,0,,0,113.0,6.57,50.2,0.0,0.0,4.611643033390403
2022-05-23,122.82642693257687,0,23.637547231589686,23.637547231589686,0,0,5,143,0,1,,0,114.0,6.57,50.2,0.0,0.0,4.810772195594204
2022-05-24,130.75481920995884,0,26.50063383260756,26.50063383260756,1,0,5,144,0,1,,0,115.0,6.57,50.2,2.5006338326075586,0.0,4.873323960468148
2022-05-25,124.02097370029757,0,23.366531755303427,23.366531755303427,2,0,5,145,0,1,,0,116.0,6.57,50.2,0.0,0.0,4.820450694046351
2022-05-26,119.85817373395027,0,23.963592140097827,23.963592140097827,3,0,5,146,0,1,,0,117.0,6.57,50.2,0.0,0.0,4.7863091582541095
2022-05-27,124.75434155990858,0,22.478933247939732,22.478933247939732,4,0,5,147,0,1,,0,118.0,6.57,50.2,0.0,0.0,4.826346536109485
2022-05-28,110.27885330759548,0,29.707448934265233,29.707448934265233,5,1,5,148,1,0,,0,119.0,6.57,50.2,5.7074489342652335,0.0,4.70301218809279
2022-05-29,108.01614695154298,0,27.296641959473337,27.296641959473337,6,1,5,149,1,0,,0,120.0,6.57,50.2,3.2966419594733374,0.0,4.682280724759474
2022-05-30,121.79126836108047,0,19.79761675776901,19.79761675776901,0,0,5,150,0,1,,0,121.0,6.57,50.2,0.0,0.0,4.802308664373393
2022-05-31,120.90995724114661,0,21.53116457166914,21.53116457166914,1,0,5,151,0,1,,0,122.0,6.57,50.2,0.0,0.0,4.7950461135441
2022-06-01,118.35805897529669,0,23.179730674792655,23.179730674792655,2,0,6,152,0,1,,0,123.0,6.41,50.4,0.0,0.0,4.773714428067501
2022-06-02,126.61546174731467,0,26.174548296500376,26.174548296500376,3,0,6,153,0,1,,0,124.0,6.41,50.4,2.174548296500376,0.0,4.841154632958215
2022-06-03,108.27166297054376,0,25.782638523094214,25.782638523094214,4,0,6,154,1,0,Dragon Boat Festival,0,125.0,6.41,50.4,1.7826385230942137,0.0,4.684643466681565
2022-06-04,89.04902329281593,0,21.100594010887697,21.100594010887697,5,1,6,155,1,0,Dragon Boat Festival,0,126.0,6.41,50.4,0.0,0.0,4.4891870415993385
2022-06-05,89.76812003962607,0,23.43846501912606,23.43846501912606,6,1,6,156,1,0,Dragon Boat Festival,0,127.0,6.41,50.4,0.0,0.0,4.497229901582352
2022-06-06,121.48000858442457,0,24.543346863906557,24.543346863906557,0,0,6,157,0,1,,0,128.0,6.41,50.4,0.5433468639065566,0.0,4.799749710842878
2022-06-07,125.25332774631089,0,25.26080759797714,25.26080759797714,1,0,6,158,0,1,,0,129.0,6.41,50.4,1.2608075979771414,0.0,4.83033830844485
2022-06-08,123.53636694227201,0,25.348540754294945,25.348540754294945,2,0,6,159,0,1,,0,130.0,6.41,50.4,1.3485407542949446,0.0,4.81653558188869
2022-06-09,123.92505787372126,0,25.437306559981383,25.437306559981383,3,0,6,160,0,1,,0,131.0,6.41,50.4,1.4373065599813835,0.0,4.81967701091255
2022-06-10,124.47868305244651,0,24.595081539905557,24.595081539905557,4,0,6,161,0,1,,0,132.0,6.41,50.4,0.5950815399055571,0.0,4.824134480782589
2022-06-11,101.83090381920817,0,25.094155516967046,25.094155516967046,5,1,6,162,1,0,,0,133.0,6.41,50.4,1.0941555169670458,0.0,4.623313631909756
2022-06-12,102.30377123672343,0,19.419701918897797,19.419701918897797,6,1,6,163,1,0,,0,134.0,6.41,50.4,0.0,0.0,4.627946536762202
2022-06-13,122.15476647969501,0,24.602136158295828,24.602136158295828,0,0,6,164,0,1,,0,135.0,6.41,50.4,0.6021361582958278,0.0,4.805288818470837
2022-06-14,129.7170321405923,0,26.561436790163274,26.561436790163274,1,0,6,165,0,1,,0,136.0,6.41,50.4,2.561436790163274,0.0,4.865355402211867
2022-06-15,135.04027437733382,0,29.461065711375856,29.461065711375856,2,0,6,166,0,1,,0,137.0,6.41,50.4,5.461065711375856,0.0,4.905573062668256
2022-06-16,134.75719898422605,0,28.77536116127182,28.77536116127182,3,0,6,167,0,1,,0,138.0,6.41,50.4,4.775361161271821,0.0,4.903474633105849
2022-06-17,133.02090496295045,0,29.088053854462256,29.088053854462256,4,0,6,168,0,1,,0,139.0,6.41,50.4,5.088053854462256,0.0,4.890506296042805
2022-06-18,99.5903938497987,0,23.536026016588153,23.536026016588153,5,1,6,169,1,0,,0,140.0,6.41,50.4,0.0,0.0,4.601065712648036
2022-06-19,105.27832597423019,0,26.911595951823575,26.911595951823575,6,1,6,170,1,0,,0,141.0,6.41,50.4,2.911595951823575,0.0,4.656607566749888
2022-06-20,125.55695438196018,0,26.314744492166266,26.314744492166266,0,0,6,171,0,1,,0,142.0,6.41,50.4,2.314744492166266,0.0,4.832759475403363
2022-06-21,128.80443490671445,0,26.47734087735254,26.47734087735254,1,0,6,172,0,1,,0,143.0,6.41,50.4,2.477340877352539,0.0,4.858295245583015
2022-06-22,135.0704894088623,0,29.043834196293503,29.043834196293503,2,0,6,173,0,1,,0,144.0,6.41,50.4,5.043834196293503,0.0,4.905796785938155
2022-06-23,140.34885402423558,0,31.24721939269396,31.24721939269396,3,0,6,174,0,1,,0,145.0,6.41,50.4,7.24721939269396,0.0,4.944131137646203
2022-06-24,132.0845061240384,0,27.134931620982368,27.134931620982368,4,0,6,175,0,1,,0,146.0,6.41,50.4,3.1349316209823677,0.0,4.883441915656491
2022-06-25,104.41361558625775,0,25.293494606353327,25.293494606353327,5,1,6,176,1,0,,0,147.0,6.41,50.4,1.2934946063533275,0.0,4.648360084437806
2022-06-26,106.11643428261156,0,27.56864942428049,27.56864942428049,6,1,6,177,1,0,,0,148.0,6.41,50.4,3.5686494242804905,0.0,4.664536927900379
2022-06-27,130.35989914850182,0,27.363773974519678,27.363773974519678,0,0,6,178,0,1,,0,149.0,6.41,50.4,3.3637739745196775,0.0,4.87029908033069
2022-06-28,130.77915483983793,0,28.347556667354834,28.347556667354834,1,0,6,179,0,1,,0,150.0,6.41,50.4,4.347556667354834,0.0,4.873510059654976
2022-06-29,123.83904066445434,0,24.96827937869032,24.96827937869032,2,0,6,180,0,1,,0,151.0,6.41,50.4,0.968279378690319,0.0,4.818982663238853
2022-06-30,142.0066143829671,0,33.001468601978885,33.001468601978885,3,0,6,181,0,1,,0,152.0,6.41,50.4,9.001468601978885,0.0,4.955873636678179
2022-07-01,125.6380856109541,0,24.50783808979281,24.50783808979281,4,0,7,182,0,1,,0,153.0,5.84,50.2,0.5078380897928092,0.0,4.833405437455937
2022-07-02,108.83384445264905,0,28.36112090035299,28.36112090035299,5,1,7,183,1,0,,0,154.0,5.84,50.2,4.36112090035299,0.0,4.689822356386344
2022-07-03,102.82066170994746,0,25.811583055628144,25.811583055628144,6,1,7,184,1,0,,0,155.0,5.84,50.2,1.8115830556281445,0.0,4.632986322221778
2022-07-04,128.92885967014004,0,26.169645290534703,26.169645290534703,0,0,7,185,0,1,,0,156.0,5.84,50.2,2.169645290534703,0.0,4.8592607768179
2022-07-05,117.43084832900175,0,22.97495960232255,22.97495960232255,1,0,7,186,0,1,,0,157.0,5.84,50.2,0.0,0.0,4.765849635475921
2022-07-06,118.55737852497107,0,24.36185952273061,24.36185952273061,2,0,7,187,0,1,,0,158.0,5.84,50.2,0.3618595227306116,0.0,4.775397050346604
2022-07-07,127.27033720665027,0,25.81578961005337,25.81578961005337,3,0,7,188,0,1,,0,159.0,5.84,50.2,1.8157896100533684,0.0,4.846313463538045
2022-07-08,121.46080366348558,0,21.97465223074496,21.97465223074496,4,0,7,189,0,1,,0,160.0,5.84,50.2,0.0,0.0,4.799591607140159
2022-07-09,110.07737759890864,0,29.10903048087665,29.10903048087665,5,1,7,190,1,0,,0,161.0,5.84,50.2,5.109030480876651,0.0,4.701183551216936
2022-07-10,110.10756732414764,0,30.45962726148741,30.45962726148741,6,1,7,191,1,0,,0,162.0,5.84,50.2,6.459627261487409,0.0,4.7014577727395634
2022-07-11,136.75705812862154,0,30.3830215219245,30.3830215219245,0,0,7,192,0,1,,0,163.0,5.84,50.2,6.383021521924501,0.0,4.91820605334217
2022-07-12,139.124376344196,0,29.671358404567528,29.671358404567528,1,0,7,193,0,1,,0,164.0,5.84,50.2,5.671358404567528,0.0,4.935368326884465
2022-07-13,132.67239275522707,0,28.022359952699727,28.022359952699727,2,0,7,194,0,1,,0,165.0,5.84,50.2,4.022359952699727,0.0,4.887882877156459
2022-07-14,144.63783713483355,0,33.47695530257151,33.47695530257151,3,0,7,195,0,1,,0,166.0,5.84,50.2,9.476955302571511,0.0,4.974232943094795
2022-07-15,133.9877850799279,0,29.60936383800249,29.60936383800249,4,0,7,196,0,1,,0,167.0,5.84,50.2,5.609363838002491,0.0,4.897748639675998
2022-07-16,105.39238490375315,0,27.312503947035403,27.312503947035403,5,1,7,197,1,0,,0,168.0,5.84,50.2,3.3125039470354025,0.0,4.657690384007134
2022-07-17,108.94378142012418,0,30.595782034128035,30.595782034128035,6,1,7,198,1,0,,0,169.0,5.84,50.2,6.595782034128035,0.0,4.69083198238785
2022-07-18,134.46431974062259,0,29.242587574430583,29.242587574430583,0,0,7,199,0,1,,0,170.0,5.84,50.2,5.242587574430583,0.0,4.9012988831098685
2022-07-19,128.10254979816628,0,26.175970494674274,26.175970494674274,1,0,7,200,0,1,,0,171.0,5.84,50.2,2.1759704946742744,0.0,4.852831113452182
2022-07-20,138.0879039916813,0,32.340931580030315,32.340931580030315,2,0,7,201,0,1,,0,172.0,5.84,50.2,8.340931580030315,0.0,4.927890467815052
2022-07-21,129.61796214367058,0,28.009529057140995,28.009529057140995,3,0,7,202,0,1,,0,173.0,5.84,50.2,4.009529057140995,0.0,4.864591371102109
2022-07-22,128.98291498905812,0,28.15750747492671,28.15750747492671,4,0,7,203,0,1,,0,174.0,5.84,50.2,4.15750747492671,0.0,4.859679953645177
2022-07-23,108.41662383514651,0,29.35823923519746,29.35823923519746,5,1,7,204,1,0,,0,175.0,5.84,50.2,5.358239235197459,0.0,4.6859814336604435
2022-07-24,101.90157885671101,0,25.242496880833862,25.242496880833862,6,1,7,205,1,0,,0,176.0,5.84,50.2,1.242496880833862,0.0,4.624007434286379
2022-07-25,126.84529790787467,0,28.04153121823549,28.04153121823549,0,0,7,206,0,1,,0,177.0,5.84,50.2,4.041531218235491,0.0,4.8429682172295525
2022-07-26,134.88708533707506,0,29.168552628351414,29.168552628351414,1,0,7,207,0,1,,0,178.0,5.84,50.2,5.168552628351414,0.0,4.904438023546122
2022-07-27,126.30079565332271,0,25.555419688930563,25.555419688930563,2,0,7,208,0,1,,0,-178.0,5.84,50.2,1.555419688930563,0.0,4.838666329046204
2022-07-28,136.93015113849916,0,30.74623499740552,30.74623499740552,3,0,7,209,0,1,,0,-177.0,5.84,50.2,6.746234997405519,0.0,4.9194709501082245
2022-07-29,133.13462955662948,0,31.09613303911023,31.09613303911023,4,0,7,210,0,1,,0,-176.0,5.84,50.2,7.0961330391102315,0.0,4.891360868545347
2022-07-30,100.72371783589249,0,25.49358905528332,25.49358905528332,5,1,7,211,1,0,,0,-175.0,5.84,50.2,1.4935890552833193,0.0,4.612381301643128
2022-07-31,111.35030316810493,0,29.06340500545012,29.06340500545012,6,1,7,212,1,0,,0,-174.0,5.84,50.2,5.063405005450122,0.0,4.7126811163588975
2022-08-01,131.01682147345133,0,30.468297040528107,30.468297040528107,0,0,8,213,0,1,,0,-173.0,6.01,49.2,6.468297040528107,0.0,4.87532572315181
2022-08-02,136.50232145658416,0,30.682885809310196,30.682885809310196,1,0,8,214,0,1,,0,-172.0,6.01,49.2,6.682885809310196,0.0,4.916341621488339
2022-08-03,146.3215712837393,0,35.53978592198312,35.53978592198312,2,0,8,215,0,1,,0,-171.0,6.01,49.2,11.539785921983118,0.0,4.98580674270551
2022-08-04,127.69706036432682,0,26.13300568978621,26.13300568978621,3,0,8,216,0,1,,0,-170.0,6.01,49.2,2.1330056897862093,0.0,4.849660742917047
2022-08-05,127.14807277477207,0,27.078953210030004,27.078953210030004,4,0,8,217,0,1,,0,-169.0,6.01,49.2,3.0789532100300043,0.0,4.84535233465355
2022-08-06,111.50232763642644,0,29.85851528371155,29.85851528371155,5,1,8,218,1,0,,0,-168.0,6.01,49.2,5.858515283711551,0.0,4.714045466345297
2022-08-07,106.09957783036259,0,27.03048966703223,27.03048966703223,6,1,8,219,1,0,,0,-167.0,6.01,49.2,3.0304896670322314,0.0,4.664378066633346
2022-08-08,138.82674109987767,0,29.849371245468088,29.849371245468088,0,0,8,220,0,1,,0,-166.0,6.01,49.2,5.849371245468088,0.0,4.93322668873732
2022-08-09,135.57167766093232,0,30.2199004713728,30.2199004713728,1,0,8,221,0,1,,0,-165.0,6.01,49.2,6.2199004713727994,0.0,4.909500486883302
2022-08-10,136.63508165612262,0,30.17828290289843,30.17828290289843,2,0,8,222,0,1,,0,-164.0,6.01,49.2,6.178282902898431,0.0,4.917313734487002
2022-08-11,122.33908066302696,0,25.74284146607816,25.74284146607816,3,0,8,223,0,1,,0,-163.0,6.01,49.2,1.7428414660781613,0.0,4.806796539179571
2022-08-12,123.05587819571984,0,23.936356450648525,23.936356450648525,4,0,8,224,0,1,,0,-162.0,6.01,49.2,0.0,0.0,4.812638546486161
2022-08-13,107.26122651925077,0,28.729147438598236,28.729147438598236,5,1,8,225,1,0,,0,-161.0,6.01,49.2,4.729147438598236,0.0,4.675267228500129
2022-08-14,108.7263834141816,0,29.31587898545978,29.31587898545978,6,1,8,226,1,0,,0,-160.0,6.01,49.2,5.315878985459779,0.0,4.68883448237775
2022-08-15,124.0949434604921,0,25.358566113890326,25.358566113890326,0,0,8,227,0,1,,0,-159.0,6.01,49.2,1.3585661138903262,0.0,4.821046945695438
2022-08-16,130.10387960845605,0,29.12650567723665,29.12650567723665,1,0,8,228,0,1,,0,-158.0,6.01,49.2,5.126505677236651,0.0,4.868333205277198
2022-08-17,121.23720799435306,0,22.96589366370089,22.96589366370089,2,0,8,229,0,1,,0,-157.0,6.01,49.2,0.0,0.0,4.797749023174462
2022-08-18,132.79258527451083,0,28.174247061038017,28.174247061038017,3,0,8,230,0,1,,0,-156.0,6.01,49.2,4.174247061038017,0.0,4.888788401707297
2022-08-19,124.118117444138,0,25.151927040973202,25.151927040973202,4,0,8,231,0,1,,0,-155.0,6.01,49.2,1.1519270409732023,0.0,4.821233672241002
2022-08-20,102.49342375312916,0,27.008330209509857,27.008330209509857,5,1,8,232,1,0,,0,-154.0,6.01,49.2,3.0083302095098574,0.0,4.629798638014161
2022-08-21,111.418445145777,0,30.362682076683296,30.362682076683296,6,1,8,233,1,0,,0,-153.0,6.01,49.2,6.362682076683296,0.0,4.713292889601895
2022-08-22,127.98200238419466,0,26.41291531436502,26.41291531436502,0,0,8,234,0,1,,0,-152.0,6.01,49.2,2.4129153143650193,0.0,4.851889647660135
2022-08-23,117.32972292496174,0,23.34042792318437,23.34042792318437,1,0,8,235,0,1,,0,-151.0,6.01,49.2,0.0,0.0,4.764988115930671
2022-08-24,118.76901531606025,0,23.27929316897644,23.27929316897644,2,0,8,236,0,1,,0,-150.0,6.01,49.2,0.0,0.0,4.777180559072824
2022-08-25,127.20744176614951,0,26.012067279864425,26.012067279864425,3,0,8,237,0,1,,0,-149.0,6.01,49.2,2.012067279864425,0.0,4.845819153645564
2022-08-26,128.73033899863862,0,27.118521432595735,27.118521432595735,4,0,8,238,0,1,,0,-148.0,6.01,49.2,3.1185214325957347,0.0,4.857719821076284
2022-08-27,99.55925196109908,0,23.70301402152441,23.70301402152441,5,1,8,239,1,0,,0,-147.0,6.01,49.2,0.0,0.0,4.600752964022984
2022-08-28,103.89778506420589,0,25.083357397598732,25.083357397598732,6,1,8,240,1,0,,0,-146.0,6.01,49.2,1.083357397598732,0.0,4.643407579920356
2022-08-29,124.15755044896402,0,25.10027998185525,25.10027998185525,0,0,8,241,0,1,,0,-145.0,6.01,49.2,1.1002799818552518,0.0,4.821551327253209
2022-08-30,121.81073500466054,0,22.98704448792117,22.98704448792117,1,0,8,242,0,1,,0,-144.0,6.01,49.2,0.0,0.0,4.802468487719281
2022-08-31,125.5083398590814,0,21.586324865900707,21.586324865900707,2,0,8,243,0,1,,0,-143.0,6.01,49.2,0.0,0.0,4.832372209424341
2022-09-01,131.5035341424764,0,28.701223791444708,28.701223791444708,3,0,9,244,0,1,,0,-142.0,6.16,49.7,4.701223791444708,0.0,4.879033726864862
2022-09-02,120.56915392049048,0,24.604352394911693,24.604352394911693,4,0,9,245,0,1,,0,-141.0,6.16,49.7,0.6043523949116931,0.0,4.7922234797743375
2022-09-03,102.31831466294209,0,25.421215551287087,25.421215551287087,5,1,9,246,1,0,,0,-140.0,6.16,49.7,1.4212155512870872,0.0,4.628088685897074
2022-09-04,99.49359340228008,0,23.780045493855894,23.780045493855894,6,1,9,247,1,0,,0,-139.0,6.16,49.7,0.0,0.0,4.600093254174773
2022-09-05,119.5714316570188,0,20.8870788703872,20.8870788703872,0,0,9,248,0,1,,0,-138.0,6.16,49.7,0.0,0.0,4.783913947239576
2022-09-06,123.73953820735242,0,26.148645016823675,26.148645016823675,1,0,9,249,0,1,,0,-137.0,6.16,49.7,2.148645016823675,0.0,4.818178858136548
2022-09-07,129.34256314753875,0,25.875746347185007,25.875746347185007,2,0,9,250,0,1,,0,-136.0,6.16,49.7,1.8757463471850073,0.0,4.862464412951661
2022-09-08,125.11133126162609,0,25.67103062559922,25.67103062559922,3,0,9,251,0,1,,0,-135.0,6.16,49.7,1.6710306255992187,0.0,4.829203991001863
2022-09-09,119.13502757824995,0,22.48584080996067,22.48584080996067,4,0,9,252,0,1,,0,-134.0,6.16,49.7,0.0,0.0,4.780257535373973
2022-09-10,91.37892092271494,0,25.858089263486004,25.858089263486004,5,1,9,253,1,0,Mid-autumn Festival,0,-133.0,6.16,49.7,1.8580892634860042,0.0,4.515014827384235
2022-09-11,93.27470904427848,0,27.756587745403912,27.756587745403912,6,1,9,254,1,0,Mid-autumn Festival,0,-132.0,6.16,49.7,3.7565877454039125,0.0,4.535548999770043
2022-09-12,105.55765547104009,0,20.081944025440333,20.081944025440333,0,0,9,255,1,0,Mid-autumn Festival,0,-131.0,6.16,49.7,0.0,0.0,4.6592573009966545
2022-09-13,128.79328301914677,0,27.041767494507955,27.041767494507955,1,0,9,256,0,1,,0,-130.0,6.16,49.7,3.0417674945079547,0.0,4.8582086618379074
2022-09-14,118.04272923613068,0,22.072118768601495,22.072118768601495,2,0,9,257,0,1,,0,-129.0,6.16,49.7,0.0,0.0,4.771046671089475
2022-09-15,120.99535316399938,0,23.663798897202117,23.663798897202117,3,0,9,258,0,1,,0,-128.0,6.16,49.7,0.0,0.0,4.795752141255993
2022-09-16,124.89881418672869,0,24.445757362531683,24.445757362531683,4,0,9,259,0,1,,0,-127.0,6.16,49.7,0.4457573625316833,0.0,4.827503922985011
2022-09-17,100.40176297727781,0,24.525919841661516,24.525919841661516,5,1,9,260,1,0,,0,-126.0,6.16,49.7,0.5259198416615156,0.0,4.609179766638102
2022-09-18,98.49739149074905,0,24.20444383853937,24.20444383853937,6,1,9,261,1,0,,0,-125.0,6.16,49.7,0.20444383853936898,0.0,4.59003006549996
2022-09-19,119.37674735309737,0,21.2558604898706,21.2558604898706,0,0,9,262,0,1,,0,-124.0,6.16,49.7,0.0,0.0,4.782284436206624
2022-09-20,119.53463927545462,0,20.980205252650244,20.980205252650244,1,0,9,263,0,1,,0,-123.0,6.16,49.7,0.0,0.0,4.78360619778168
2022-09-21,122.32009382019646,0,25.051796340506677,25.051796340506677,2,0,9,264,0,1,,0,-122.0,6.16,49.7,1.0517963405066766,0.0,4.806641328626697
2022-09-22,119.55982633337577,0,23.85865209685285,23.85865209685285,3,0,9,265,0,1,,0,-121.0,6.16,49.7,0.0,0.0,4.783816884866805
2022-09-23,121.87680705048011,0,22.2151607544783,22.2151607544783,4,0,9,266,0,1,,0,-120.0,6.16,49.7,0.0,0.0,4.803010756288954
2022-09-24,97.48259262427219,0,24.768229176786413,24.768229176786413,5,1,9,267,1,0,,0,-119.0,6.16,49.7,0.7682291767864129,0.0,4.579673824877188
2022-09-25,99.83057372992442,0,19.49217499920865,19.49217499920865,6,1,9,268,1,0,,0,-118.0,6.16,49.7,0.0,0.0,4.6034744864010815
2022-09-26,119.48917529961459,0,21.64463541709767,21.64463541709767,0,0,9,269,0,1,,0,-117.0,6.16,49.7,0.0,0.0,4.7832257840018295
2022-09-27,120.83603729607658,0,21.94104903436247,21.94104903436247,1,0,9,270,0,1,,0,-116.0,6.16,49.7,0.0,0.0,4.794434562998947
2022-09-28,118.10873793636934,0,19.779752073211153,19.779752073211153,2,0,9,271,0,1,,0,-115.0,6.16,49.7,0.0,0.0,4.7716057080732215
2022-09-29,122.5166779737733,0,22.006327529017405,22.006327529017405,3,0,9,272,0,1,,0,-114.0,6.16,49.7,0.0,0.0,4.808247167442337
2022-09-30,122.34982324453186,0,23.09186456059305,23.09186456059305,4,0,9,273,0,1,,0,-113.0,6.16,49.7,0.0,0.0,4.806884345216872
2022-10-01,79.91211217978265,0,19.807170533444086,19.807170533444086,5,1,10,274,1,0,National Day,0,-112.0,5.04,48.8,0.0,0.0,4.380927433020317
2022-10-02,76.9773413900687,0,16.674827439941716,16.674827439941716,6,1,10,275,1,0,National Day,0,-111.0,5.04,48.8,0.0,0.0,4.343511110887015
2022-10-03,97.23822322467966,0,20.553336470980778,20.553336470980778,0,0,10,276,1,0,National Day,0,-110.0,5.04,48.8,0.0,0.0,4.577163877218869
2022-10-04,98.30841213043033,0,24.8772645571265,24.8772645571265,1,0,10,277,1,0,National Day,0,-109.0,5.04,48.8,0.8772645571265016,0.0,4.588109599589664
2022-10-05,93.70452312495546,0,19.203902653366594,19.203902653366594,2,0,10,278,1,0,National Day,0,-108.0,5.04,48.8,0.0,0.0,4.540146460490779
2022-10-06,95.96790281041626,0,17.788288710344155,17.788288710344155,3,0,10,279,1,0,National Day,0,-107.0,5.04,48.8,0.0,0.0,4.564013789837012
2022-10-07,96.5141439546351,0,16.940595692902683,16.940595692902683,4,0,10,280,1,0,National Day,0,-106.0,5.04,48.8,0.0,0.0,4.569689567082768
2022-10-08,99.19560543886305,0,17.40987235011234,17.40987235011234,5,1,10,281,0,1,National Day,0,-105.0,5.04,48.8,0.0,0.0,4.597093713298092
2022-10-09,98.62262512200336,0,19.97911157924753,19.97911157924753,6,1,10,282,0,1,National Day,0,-104.0,5.04,48.8,0.0,0.0,4.59130069899782
