id,label,name,category,indicator_id,region_id,period_id,value,unit,yoy_pct,frequency,source_id,quality_flag,notes
obs-temp-min-mean-2022-09,Observation,2022-09-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2022-09,20.713,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2022-09,Observation,2022-09-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2022-09,34.6,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2022-09,Observation,2022-09-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2022-09,16.1,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2022-09,Observation,2022-09-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2022-09,187.3,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2022-09,Observation,2022-09-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2022-09,0,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2022-09,Observation,2022-09-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2022-09,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2022-09,Observation,2022-09-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2022-09,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2022-10,Observation,2022-10-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2022-10,18.674,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2022-10,Observation,2022-10-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2022-10,22.942,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2022-10,Observation,2022-10-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2022-10,14.8,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2022-10,Observation,2022-10-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2022-10,37.2,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2022-10,Observation,2022-10-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2022-10,8.6,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2022-10,Observation,2022-10-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2022-10,53.3,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2022-10,Observation,2022-10-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2022-10,32.4,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2022-10,Observation,2022-10-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2022-10,3,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2022-10,Observation,2022-10-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2022-10,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2022-11,Observation,2022-11-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2022-11,16.527,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2022-11,Observation,2022-11-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2022-11,20.607,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2022-11,Observation,2022-11-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2022-11,13.107,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2022-11,Observation,2022-11-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2022-11,30.6,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2022-11,Observation,2022-11-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2022-11,1.2,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2022-11,Observation,2022-11-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2022-11,15.5,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2022-11,Observation,2022-11-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2022-11,59.7,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2022-11,Observation,2022-11-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2022-11,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2022-11,Observation,2022-11-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2022-11,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2022-12,Observation,2022-12-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2022-12,5.232,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2022-12,Observation,2022-12-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2022-12,8.719,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2022-12,Observation,2022-12-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2022-12,2.171,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2022-12,Observation,2022-12-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2022-12,14,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2022-12,Observation,2022-12-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2022-12,-4,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2022-12,Observation,2022-12-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2022-12,0,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2022-12,Observation,2022-12-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2022-12,395.8,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2022-12,Observation,2022-12-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2022-12,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2022-12,Observation,2022-12-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2022-12,10,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2023-01,Observation,2023-01-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2023-01,6.961,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2023-01,Observation,2023-01-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2023-01,11.832,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2023-01,Observation,2023-01-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2023-01,2.632,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2023-01,Observation,2023-01-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2023-01,22.3,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2023-01,Observation,2023-01-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2023-01,-5.6,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2023-01,Observation,2023-01-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2023-01,0,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2023-01,Observation,2023-01-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2023-01,342.2,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2023-01,Observation,2023-01-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2023-01,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2023-01,Observation,2023-01-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2023-01,11,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2023-02,Observation,2023-02-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2023-02,7.704,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2023-02,Observation,2023-02-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2023-02,12.179,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2023-02,Observation,2023-02-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2023-02,4.014,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2023-02,Observation,2023-02-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2023-02,22,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2023-02,Observation,2023-02-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2023-02,-1.9,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2023-02,Observation,2023-02-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2023-02,0,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2023-02,Observation,2023-02-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2023-02,288.3,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2023-02,Observation,2023-02-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2023-02,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2023-02,Observation,2023-02-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2023-02,3,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2023-03,Observation,2023-03-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2023-03,13.368,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2023-03,Observation,2023-03-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2023-03,18.813,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2023-03,Observation,2023-03-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2023-03,8.629,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2023-03,Observation,2023-03-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2023-03,27.3,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2023-03,Observation,2023-03-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2023-03,3.7,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2023-03,Observation,2023-03-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2023-03,3.5,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2023-03,Observation,2023-03-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2023-03,147.1,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2023-03,Observation,2023-03-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2023-03,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2023-03,Observation,2023-03-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2023-03,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2023-04,Observation,2023-04-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2023-04,17.357,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2023-04,Observation,2023-04-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2023-04,22.317,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2023-04,Observation,2023-04-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2023-04,12.727,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2023-04,Observation,2023-04-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2023-04,32.2,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2023-04,Observation,2023-04-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2023-04,6.5,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2023-04,Observation,2023-04-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2023-04,28,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2023-04,Observation,2023-04-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2023-04,47.3,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2023-04,Observation,2023-04-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2023-04,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2023-04,Observation,2023-04-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2023-04,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2023-05,Observation,2023-05-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2023-05,22.135,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2023-05,Observation,2023-05-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2023-05,27.074,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2023-05,Observation,2023-05-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2023-05,17.529,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2023-05,Observation,2023-05-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2023-05,36.7,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2023-05,Observation,2023-05-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2023-05,9.5,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2023-05,Observation,2023-05-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2023-05,133.3,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2023-05,Observation,2023-05-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2023-05,5.1,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2023-05,Observation,2023-05-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2023-05,1,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2023-05,Observation,2023-05-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2023-05,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2023-06,Observation,2023-06-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2023-06,26.007,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2023-06,Observation,2023-06-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2023-06,29.973,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2023-06,Observation,2023-06-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2023-06,22.633,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2023-06,Observation,2023-06-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2023-06,33.8,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2023-06,Observation,2023-06-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2023-06,18.9,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2023-06,Observation,2023-06-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2023-06,240.2,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2023-06,Observation,2023-06-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2023-06,0,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2023-06,Observation,2023-06-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2023-06,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2023-06,Observation,2023-06-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2023-06,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2023-07,Observation,2023-07-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2023-07,29.313,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2023-07,Observation,2023-07-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2023-07,33.41,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2023-07,Observation,2023-07-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2023-07,25.99,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2023-07,Observation,2023-07-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2023-07,37.8,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2023-07,Observation,2023-07-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2023-07,24.6,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2023-07,Observation,2023-07-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2023-07,350.7,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2023-07,Observation,2023-07-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2023-07,0,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2023-07,Observation,2023-07-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2023-07,9,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2023-07,Observation,2023-07-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2023-07,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2023-08,Observation,2023-08-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2023-08,27.49,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2023-08,Observation,2023-08-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2023-08,31.442,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2023-08,Observation,2023-08-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2023-08,24.539,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2023-08,Observation,2023-08-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2023-08,34.5,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2023-08,Observation,2023-08-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2023-08,20.1,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2023-08,Observation,2023-08-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2023-08,294.2,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2023-08,Observation,2023-08-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2023-08,0,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2023-08,Observation,2023-08-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2023-08,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2023-08,Observation,2023-08-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2023-08,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2023-09,Observation,2023-09-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2023-09,26.24,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2023-09,Observation,2023-09-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2023-09,30.357,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2023-09,Observation,2023-09-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2023-09,23.01,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2023-09,Observation,2023-09-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2023-09,34,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2023-09,Observation,2023-09-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2023-09,21.4,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2023-09,Observation,2023-09-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2023-09,247.2,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2023-09,Observation,2023-09-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2023-09,0,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2023-09,Observation,2023-09-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2023-09,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2023-09,Observation,2023-09-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2023-09,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2023-10,Observation,2023-10-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2023-10,20.29,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2023-10,Observation,2023-10-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2023-10,24.661,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2023-10,Observation,2023-10-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2023-10,16.79,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2023-10,Observation,2023-10-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2023-10,30.3,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
